X,Y,Z,RockUnit,ALT,Sample Site Name
2992.4,5424.3,2640.8,1,13,51-57
2992.4,5424.3,2625.8,1,13,51-57
2992.4,5424.3,2610.8,1,13,51-57
2992.4,5424.3,2600.85,1,13,51-57
3037.7,4767.04,2646,2,16,Jan-81
3037.7,4779.33,2637.39,2,16,Jan-81
3037.7,4791.62,2628.79,2,16,Jan-81
3037.7,4803.91,2620.19,2,16,Jan-81
3037.7,4816.19,2611.58,2,16,Jan-81
3037.7,4828.48,2602.98,2,16,Jan-81
3037.7,4840.77,2594.38,2,16,Jan-81
3037.7,4853.05,2585.77,2,16,Jan-81
3037.7,4865.34,2577.17,2,16,Jan-81
3037.7,4877.63,2568.57,2,16,Jan-81
3037.7,4889.92,2559.96,2,16,Jan-81
3037.7,4902.2,2551.36,2,16,Jan-81
3037.7,4914.49,2542.75,2,16,Jan-81
3037.7,4926.78,2534.15,2,16,Jan-81
3037.7,4939.07,2525.55,2,16,Jan-81
3037.7,4951.35,2516.94,2,16,Jan-81
3037.7,4959.54,2511.21,2,16,Jan-81
2645.2,4813.5,2665.8,2,13,Feb-81
2645.2,4813.5,2650.8,2,15,Feb-81
2645.2,4813.5,2635.8,2,15,Feb-81
2645.2,4813.5,2620.8,2,14,Feb-81
2645.2,4813.5,2605.8,2,13,Feb-81
2645.2,4813.5,2590.8,2,13,Feb-81
2645.2,4813.5,2575.8,2,13,Feb-81
2645.2,4813.5,2560.8,2,13,Feb-81
2645.2,4813.5,2545.8,2,13,Feb-81
2645.2,4813.5,2530.8,2,13,Feb-81
2645.2,4813.5,2515.8,2,13,Feb-81
2645.2,4813.5,2500.8,2,13,Feb-81
2645.2,4813.5,2485.8,2,13,Feb-81
2645.2,4813.5,2470.8,2,13,Feb-81
2645.2,4813.5,2461.8,2,13,Feb-81
2801,4796,2650.4,2,16,Mar-81
2801,4796,2635.4,2,16,Mar-81
2801,4796,2620.4,2,16,Mar-81
2801,4796,2605.4,2,16,Mar-81
2801,4796,2590.4,2,15,Mar-81
2801,4796,2575.4,2,15,Mar-81
2801,4796,2560.4,2,15,Mar-81
2801,4796,2545.4,2,15,Mar-81
2801,4796,2530.4,2,15,Mar-81
2801,4796,2515.85,2,14,Mar-81
2349.1,4868.1,2667.5,2,13,Apr-81
2349.1,4868.1,2652.5,2,15,Apr-81
2349.1,4868.1,2637.5,2,15,Apr-81
2349.1,4868.1,2622.5,2,15,Apr-81
2349.1,4868.1,2607.5,2,15,Apr-81
2349.1,4868.1,2598.5,2,15,Apr-81
2429.7,4870.5,2664.2,2,14,May-81
2429.7,4870.5,2649.2,2,15,May-81
2429.7,4870.5,2634.2,2,15,May-81
2429.7,4870.5,2619.2,2,15,May-81
2429.7,4870.5,2604.2,2,15,May-81
2429.7,4870.5,2589.2,2,15,May-81
2429.7,4870.5,2574.2,2,15,May-81
2429.7,4870.5,2559.2,2,15,May-81
2429.7,4870.5,2544.2,2,15,May-81
2429.7,4870.5,2529.2,2,15,May-81
2429.7,4870.5,2514.2,2,15,May-81
2429.7,4870.5,2499.2,2,15,May-81
2429.7,4870.5,2484.2,2,15,May-81
2429.7,4870.5,2474.18,2,15,May-81
2538.5,4844.5,2662.5,2,,Jun-81
2538.5,4844.5,2647.5,2,15,Jun-81
2538.5,4844.5,2632.5,2,15,Jun-81
2538.5,4844.5,2617.5,2,15,Jun-81
2538.5,4844.5,2602.5,2,15,Jun-81
2538.5,4844.5,2587.5,2,15,Jun-81
2538.5,4844.5,2572.5,2,15,Jun-81
2538.5,4844.5,2557.5,2,15,Jun-81
2538.5,4844.5,2542.5,2,15,Jun-81
2538.5,4844.5,2527.5,2,15,Jun-81
2538.5,4844.5,2512.5,2,15,Jun-81
2538.5,4844.5,2497.5,2,15,Jun-81
2538.5,4844.5,2484,2,15,Jun-81
2842.4,4856.3,2645.6,2,12,Jul-81
2842.4,4856.3,2630.6,2,13,Jul-81
2842.4,4856.3,2615.6,2,13,Jul-81
2842.4,4856.3,2600.6,2,13,Jul-81
2842.4,4856.3,2585.6,2,13,Jul-81
2842.4,4856.3,2570.6,2,13,Jul-81
2842.4,4856.3,2555.6,2,13,Jul-81
2842.4,4856.3,2540.6,2,13,Jul-81
2842.4,4856.3,2525.6,2,13,Jul-81
2842.4,4856.3,2510.6,2,13,Jul-81
2842.4,4856.3,2495.6,2,13,Jul-81
2842.4,4856.3,2480.6,2,13,Jul-81
2842.4,4856.3,2465.6,2,13,Jul-81
2842.4,4856.3,2450.6,2,13,Jul-81
2842.4,4856.3,2437.1,2,13,Jul-81
2956.8,4934.8,2642.7,2,13,Aug-81
2956.8,4934.8,2627.7,2,13,Aug-81
2956.8,4934.8,2613.7,2,13,Aug-81
2449.1,4961.5,2661.6,2,15,Sep-81
2449.1,4961.5,2646.6,2,15,Sep-81
2449.1,4961.5,2631.6,2,15,Sep-81
2449.1,4961.5,2616.6,2,15,Sep-81
2449.1,4961.5,2601.6,2,15,Sep-81
2449.1,4961.5,2586.6,2,15,Sep-81
2449.1,4961.5,2571.6,2,13,Sep-81
2449.1,4961.5,2556.6,2,13,Sep-81
2449.1,4961.5,2541.6,2,13,Sep-81
2449.1,4961.5,2526.6,2,13,Sep-81
2449.1,4961.5,2511.6,2,13,Sep-81
2449.1,4961.5,2496.6,2,13,Sep-81
2449.1,4961.5,2481.6,2,13,Sep-81
2449.1,4961.5,2472.6,1,13,Sep-81
2758.9,4966.2,2652.5,2,11,Oct-81
2758.9,4966.2,2637.5,2,13,Oct-81
2758.9,4966.2,2622.5,2,13,Oct-81
2758.9,4966.2,2607.5,2,13,Oct-81
2758.9,4966.2,2592.5,2,13,Oct-81
2758.9,4966.2,2577.5,2,13,Oct-81
2758.9,4966.2,2562.5,2,13,Oct-81
2758.9,4966.2,2547.5,2,13,Oct-81
2758.9,4966.2,2532.5,2,13,Oct-81
2758.9,4966.2,2517.5,2,13,Oct-81
2758.9,4966.2,2502.5,2,13,Oct-81
2758.9,4966.2,2487.5,2,13,Oct-81
2758.9,4966.2,2472.5,1,13,Oct-81
2758.9,4966.2,2457.5,1,13,Oct-81
2758.9,4966.2,2442.5,1,13,Oct-81
2758.9,4966.2,2427.5,1,13,Oct-81
2758.9,4966.2,2412.5,2,13,Oct-81
2758.9,4966.2,2397.5,2,13,Oct-81
2758.9,4966.2,2382.5,2,13,Oct-81
2758.9,4966.2,2367.5,2,13,Oct-81
2947.3,4958.5,2647.5,2,12,Nov-81
2947.3,4958.5,2632.5,2,13,Nov-81
2947.3,4958.5,2617.5,2,13,Nov-81
2947.3,4958.5,2602.5,2,13,Nov-81
2947.3,4958.5,2587.5,2,13,Nov-81
2947.3,4958.5,2572.5,2,13,Nov-81
2947.3,4958.5,2557.5,2,13,Nov-81
2947.3,4958.5,2542.5,2,13,Nov-81
2947.3,4958.5,2527.5,2,13,Nov-81
2947.3,4958.5,2512.5,2,13,Nov-81
2947.3,4958.5,2497.5,2,13,Nov-81
2947.3,4958.5,2482.5,2,13,Nov-81
2947.3,4958.5,2467.5,2,13,Nov-81
2947.3,4958.5,2452.5,2,13,Nov-81
2947.3,4958.5,2437.5,2,13,Nov-81
2947.3,4958.5,2422.5,2,13,Nov-81
2947.3,4958.5,2407.5,2,13,Nov-81
2947.3,4958.5,2392.5,2,13,Nov-81
2947.3,4958.5,2379,2,13,Nov-81
3047.2,4958.3,2637.5,2,12,Dec-81
3047.2,4958.3,2622.5,2,16,Dec-81
3047.2,4958.3,2607.5,2,15,Dec-81
3047.2,4958.3,2592.5,2,15,Dec-81
3047.2,4958.3,2577.5,2,15,Dec-81
3047.2,4958.3,2562.5,2,15,Dec-81
3047.2,4958.3,2547.5,2,15,Dec-81
3047.2,4958.3,2532.5,2,15,Dec-81
3047.2,4958.3,2517.5,2,15,Dec-81
3047.2,4958.3,2502.5,2,15,Dec-81
3047.2,4958.3,2487.5,2,15,Dec-81
3047.2,4958.3,2472.5,2,15,Dec-81
3047.2,4958.3,2457.5,2,15,Dec-81
3047.2,4958.3,2447.25,2,15,Dec-81
2294.8,4990.2,2667.5,2,,81-13
2294.8,4990.2,2652.5,2,15,81-13
2294.8,4990.2,2637.5,2,15,81-13
2294.8,4990.2,2622.5,2,15,81-13
2294.8,4990.2,2607.5,2,15,81-13
2294.8,4990.2,2592.5,2,15,81-13
2294.8,4990.2,2577.5,2,15,81-13
2294.8,4990.2,2562.5,2,15,81-13
2294.8,4990.2,2547.5,2,15,81-13
2294.8,4990.2,2532.5,2,15,81-13
2294.8,4990.2,2517.5,2,15,81-13
2294.8,4990.2,2502.5,2,15,81-13
2294.8,4990.2,2487.5,1,15,81-13
2294.8,4990.2,2472.5,1,15,81-13
2294.8,4990.2,2457.5,1,15,81-13
2294.8,4990.2,2442.5,1,15,81-13
2294.8,4990.2,2427.5,1,15,81-13
2294.8,4990.2,2412.5,1,15,81-13
2294.8,4990.2,2397.5,2,15,81-13
2294.8,4990.2,2382.5,2,15,81-13
2583.9,4995.2,2652.6,2,13,81-14
2583.9,4995.2,2637.6,2,13,81-14
2583.9,4995.2,2622.6,2,13,81-14
2583.9,4995.2,2607.6,2,13,81-14
2583.9,4995.2,2592.6,2,13,81-14
2583.9,4995.2,2577.6,2,13,81-14
2583.9,4995.2,2562.6,2,13,81-14
2583.9,4995.2,2547.6,2,13,81-14
2583.9,4995.2,2532.6,2,13,81-14
2583.9,4995.2,2517.6,2,13,81-14
2583.9,4995.2,2502.6,2,13,81-14
2583.9,4995.2,2487.6,2,13,81-14
2583.9,4995.2,2472.6,1,13,81-14
2583.9,4995.2,2462.6,1,13,81-14
2847.8,5031,2646,2,13,81-15
2847.8,5031,2631,2,13,81-15
2847.8,5031,2616,2,13,81-15
2847.8,5031,2601,2,13,81-15
2847.8,5031,2586,2,13,81-15
2847.8,5031,2571,2,13,81-15
2847.8,5031,2556,2,13,81-15
2847.8,5031,2541,2,13,81-15
2847.8,5031,2526,2,13,81-15
2847.8,5031,2511,2,13,81-15
2847.8,5031,2496.5,1,13,81-15
2741.3,5063.6,2646.5,2,,81-16
2741.3,5063.6,2631.5,2,,81-16
2741.3,5063.6,2616.5,2,,81-16
2741.3,5063.6,2601.5,2,,81-16
2741.3,5063.6,2586.5,2,,81-16
2741.3,5063.6,2571.5,2,,81-16
2741.3,5063.6,2556.5,2,,81-16
2741.3,5063.6,2541.5,2,,81-16
2741.3,5063.6,2526.5,2,13,81-16
2741.3,5063.6,2511.5,1,13,81-16
2741.3,5063.6,2496.5,1,12,81-16
2741.3,5063.6,2481.5,1,12,81-16
2741.3,5063.6,2466.5,1,12,81-16
2741.3,5063.6,2451.5,1,12,81-16
2741.3,5063.6,2436.5,1,12,81-16
2741.3,5063.6,2421.5,2,12,81-16
2741.3,5063.6,2406.5,2,12,81-16
2741.3,5063.6,2391.5,2,12,81-16
2741.3,5063.6,2379.5,2,12,81-16
2343.5,5066.7,2667.5,2,12,81-17
2343.5,5066.7,2652.5,2,15,81-17
2343.5,5066.7,2637.5,2,15,81-17
2343.5,5066.7,2622.5,2,15,81-17
2343.5,5066.7,2607.5,2,15,81-17
2343.5,5066.7,2592.5,2,15,81-17
2343.5,5066.7,2577.5,2,15,81-17
2343.5,5066.7,2562.5,2,15,81-17
2343.5,5066.7,2547.5,2,15,81-17
2343.5,5066.7,2532.5,2,15,81-17
2343.5,5066.7,2520.5,1,15,81-17
2547.3,5062.9,2655.6,2,12,81-18
2547.3,5062.9,2640.6,2,15,81-18
2547.3,5062.9,2625.6,2,15,81-18
2547.3,5062.9,2610.6,2,15,81-18
2547.3,5062.9,2595.6,2,15,81-18
2547.3,5062.9,2580.6,2,13,81-18
2547.3,5062.9,2565.6,2,13,81-18
2547.3,5062.9,2550.6,2,13,81-18
2547.3,5062.9,2535.6,2,13,81-18
2547.3,5062.9,2520.6,1,13,81-18
2547.3,5062.9,2505.6,1,13,81-18
2547.3,5062.9,2490.6,1,13,81-18
2547.3,5062.9,2475.6,1,13,81-18
2547.3,5062.9,2460.6,1,13,81-18
2547.3,5062.9,2445.6,1,13,81-18
2547.3,5062.9,2430.6,2,13,81-18
2547.3,5062.9,2415.6,2,13,81-18
2547.3,5062.9,2400.6,2,13,81-18
2547.3,5062.9,2385.6,2,13,81-18
2547.3,5062.9,2370.6,2,12,81-18
2845.2,5061.9,2641.2,2,13,81-19
2845.2,5061.9,2626.2,2,13,81-19
2845.2,5061.9,2611.2,2,13,81-19
2845.2,5061.9,2596.2,2,13,81-19
2845.2,5061.9,2581.2,2,13,81-19
2845.2,5061.9,2566.2,2,13,81-19
2845.2,5061.9,2551.2,2,13,81-19
2845.2,5061.9,2536.2,2,12,81-19
2845.2,5061.9,2521.2,2,12,81-19
2845.2,5061.9,2506.2,1,12,81-19
2845.2,5061.9,2491.2,1,12,81-19
2845.2,5061.9,2476.2,1,12,81-19
2845.2,5061.9,2461.2,1,12,81-19
2845.2,5061.9,2446.2,1,12,81-19
2845.2,5061.9,2431.2,1,13,81-19
2845.2,5061.9,2416.2,2,13,81-19
2845.2,5061.9,2401.2,2,13,81-19
2845.2,5061.9,2386.2,2,13,81-19
2845.2,5061.9,2371.2,2,13,81-19
2845.2,5061.9,2356.2,2,13,81-19
2941.8,5057.9,2649.1,2,12,81-20
2941.8,5057.9,2634.1,2,13,81-20
2941.8,5057.9,2619.1,2,13,81-20
2941.8,5057.9,2604.1,2,13,81-20
2941.8,5057.9,2589.1,2,13,81-20
2941.8,5057.9,2574.1,2,13,81-20
2941.8,5057.9,2559.1,2,13,81-20
2941.8,5057.9,2544.1,2,13,81-20
2941.8,5057.9,2529.1,2,13,81-20
2941.8,5057.9,2514.1,1,13,81-20
2941.8,5057.9,2499.1,1,13,81-20
2941.8,5057.9,2484.1,1,13,81-20
2941.8,5057.9,2469.1,1,13,81-20
2941.8,5057.9,2454.1,1,13,81-20
2941.8,5057.9,2439.1,1,13,81-20
2941.8,5057.9,2424.1,1,13,81-20
2941.8,5057.9,2409.1,2,12,81-20
2941.8,5057.9,2394.1,2,12,81-20
2941.8,5057.9,2379.1,2,13,81-20
2941.8,5057.9,2364.1,2,13,81-20
3041.5,5055.3,2638.4,2,11,81-21
3041.5,5055.3,2623.4,2,13,81-21
3041.5,5055.3,2608.4,2,13,81-21
3041.5,5055.3,2593.4,2,13,81-21
3041.5,5055.3,2578.4,2,13,81-21
3041.5,5055.3,2563.4,2,13,81-21
3041.5,5055.3,2548.4,2,13,81-21
3041.5,5055.3,2533.4,2,13,81-21
3041.5,5055.3,2518.4,2,13,81-21
3041.5,5055.3,2503.4,1,13,81-21
3041.5,5055.3,2488.4,1,13,81-21
3041.5,5055.3,2473.4,1,13,81-21
3041.5,5055.3,2458.4,1,13,81-21
3041.5,5055.3,2443.4,1,13,81-21
3041.5,5055.3,2428.4,1,13,81-21
3041.5,5055.3,2413.4,2,13,81-21
3041.5,5055.3,2398.4,2,13,81-21
3041.5,5055.3,2383.4,2,13,81-21
3041.5,5055.3,2368.4,2,13,81-21
3041.5,5055.3,2353.4,2,13,81-21
3143.3,5055.9,2631.6,2,,81-22
3143.3,5055.9,2616.6,2,,81-22
3143.3,5055.9,2601.6,2,,81-22
3143.3,5055.9,2586.6,2,,81-22
3143.3,5055.9,2571.6,2,,81-22
3143.3,5055.9,2556.6,2,,81-22
3143.3,5055.9,2541.6,2,,81-22
3143.3,5055.9,2526.6,2,,81-22
3143.3,5055.9,2511.6,1,,81-22
3143.3,5055.9,2496.6,1,15,81-22
3143.3,5055.9,2481.6,1,15,81-22
3143.3,5055.9,2466.6,1,15,81-22
3143.3,5055.9,2451.6,1,15,81-22
3143.3,5055.9,2436.6,1,15,81-22
3143.3,5055.9,2421.6,1,15,81-22
3143.3,5055.9,2406.6,2,15,81-22
3143.3,5055.9,2391.6,2,15,81-22
3143.3,5055.9,2376.6,2,14,81-22
3143.3,5055.9,2361.6,2,13,81-22
3143.3,5055.9,2348.1,2,13,81-22
2747,5111.5,2641.4,2,13,81-23
2747,5111.5,2626.4,2,13,81-23
2747,5111.5,2611.4,2,13,81-23
2747,5111.5,2596.4,2,13,81-23
2747,5111.5,2581.4,2,13,81-23
2747,5111.5,2566.4,2,13,81-23
2747,5111.5,2551.4,2,13,81-23
2747,5111.5,2536.4,1,13,81-23
2747,5111.5,2521.4,1,13,81-23
2747,5111.5,2506.4,1,13,81-23
2747,5111.5,2491.4,1,13,81-23
2747,5111.5,2476.4,1,13,81-23
2747,5111.5,2461.4,1,13,81-23
2747,5111.5,2452.4,1,13,81-23
2443.1,5139.7,2665,2,15,81-24
2443.1,5139.7,2650,2,15,81-24
2443.1,5139.7,2635,2,15,81-24
2443.1,5139.7,2620,2,15,81-24
2443.1,5139.7,2605,2,15,81-24
2443.1,5139.7,2590,2,15,81-24
2443.1,5139.7,2575,2,15,81-24
2443.1,5139.7,2560,2,15,81-24
2443.1,5139.7,2545,1,15,81-24
2443.1,5139.7,2530,1,13,81-24
2443.1,5139.7,2515,1,13,81-24
2443.1,5139.7,2500,1,13,81-24
2443.1,5139.7,2485,1,13,81-24
2443.1,5139.7,2470,1,13,81-24
2443.1,5139.7,2455,1,13,81-24
2443.1,5139.7,2440,2,13,81-24
2443.1,5139.7,2425,2,13,81-24
2443.1,5139.7,2410,2,13,81-24
2443.1,5139.7,2395,2,13,81-24
2443.1,5139.7,2384.5,2,13,81-24
2546.4,5161.1,2656.5,2,11,81-25
2546.4,5161.1,2641.5,2,13,81-25
2546.4,5161.1,2626.5,2,13,81-25
2546.4,5161.1,2611.5,2,13,81-25
2546.4,5161.1,2596.5,2,13,81-25
2546.4,5161.1,2581.5,2,13,81-25
2546.4,5161.1,2566.5,2,13,81-25
2546.4,5161.1,2551.5,1,13,81-25
2546.4,5161.1,2536.5,1,13,81-25
2546.4,5161.1,2521.5,1,13,81-25
2546.4,5161.1,2506.5,1,13,81-25
2546.4,5161.1,2491.5,1,13,81-25
2546.4,5161.1,2476.5,1,13,81-25
2546.4,5161.1,2461.5,1,13,81-25
2546.4,5161.1,2446.5,2,13,81-25
2546.4,5161.1,2436,2,13,81-25
2645.8,5160.4,2649,2,12,81-26
2645.8,5160.4,2634,2,13,81-26
2645.8,5160.4,2619,2,13,81-26
2645.8,5160.4,2604,2,13,81-26
2645.8,5160.4,2589,2,13,81-26
2645.8,5160.4,2574,2,13,81-26
2645.8,5160.4,2559,1,13,81-26
2645.8,5160.4,2544,1,13,81-26
2645.8,5160.4,2529,1,13,81-26
2645.8,5160.4,2514,1,13,81-26
2645.8,5160.4,2499,1,13,81-26
2645.8,5160.4,2484,1,12,81-26
2645.8,5160.4,2469,1,13,81-26
2645.8,5160.4,2454,2,13,81-26
2645.8,5160.4,2439,2,12,81-26
2645.8,5160.4,2424,2,13,81-26
2645.8,5160.4,2409,2,13,81-26
2645.8,5160.4,2394,2,13,81-26
2744,5160.6,2641.6,2,13,81-27
2744,5160.6,2626.6,2,13,81-27
2744,5160.6,2611.6,2,13,81-27
2744,5160.6,2596.6,2,13,81-27
2744,5160.6,2581.6,2,13,81-27
2744,5160.6,2566.6,2,13,81-27
2744,5160.6,2551.6,1,13,81-27
2744,5160.6,2536.6,1,13,81-27
2744,5160.6,2521.6,1,13,81-27
2744,5160.6,2506.6,1,13,81-27
2744,5160.6,2491.6,1,12,81-27
2744,5160.6,2476.6,1,12,81-27
2744,5160.6,2461.6,1,12,81-27
2744,5160.6,2446.6,2,12,81-27
2744,5160.6,2431.6,2,12,81-27
2744,5160.6,2416.6,2,12,81-27
2744,5160.6,2401.6,2,12,81-27
2744,5160.6,2386.6,2,12,81-27
2744,5160.6,2371.6,2,13,81-27
2744,5160.6,2356.6,2,13,81-27
2847.3,5158.2,2637.5,2,13,81-28
2847.3,5158.2,2622.5,2,13,81-28
2847.3,5158.2,2607.5,2,13,81-28
2847.3,5158.2,2592.5,2,13,81-28
2847.3,5158.2,2577.5,2,13,81-28
2847.3,5158.2,2562.5,2,13,81-28
2847.3,5158.2,2547.5,1,13,81-28
2847.3,5158.2,2532.5,1,13,81-28
2847.3,5158.2,2517.5,1,13,81-28
2847.3,5158.2,2502.5,1,12,81-28
2847.3,5158.2,2487.5,1,12,81-28
2847.3,5158.2,2472.5,1,12,81-28
2847.3,5158.2,2457.5,1,12,81-28
2847.3,5158.2,2442.5,2,12,81-28
2847.3,5158.2,2427.5,2,12,81-28
2847.3,5158.2,2412.5,2,12,81-28
2847.3,5158.2,2397.5,2,12,81-28
2847.3,5158.2,2382.5,2,12,81-28
2847.3,5158.2,2367.5,2,12,81-28
2847.3,5158.2,2352.5,2,12,81-28
2847.3,5158.2,2337.5,2,12,81-28
2847.3,5158.2,2325.5,2,12,81-28
2946.3,5158.6,2640.8,2,12,81-29
2946.3,5158.6,2625.8,2,12,81-29
2946.3,5158.6,2610.8,2,12,81-29
2946.3,5158.6,2595.8,2,12,81-29
2946.3,5158.6,2580.8,2,12,81-29
2946.3,5158.6,2565.8,2,12,81-29
2946.3,5158.6,2550.8,1,13,81-29
2946.3,5158.6,2535.8,1,12,81-29
2946.3,5158.6,2520.8,1,12,81-29
2946.3,5158.6,2505.8,1,13,81-29
2946.3,5158.6,2490.8,1,12,81-29
2946.3,5158.6,2475.8,1,12,81-29
2946.3,5158.6,2460.8,1,12,81-29
2946.3,5158.6,2445.8,2,12,81-29
2946.3,5158.6,2430.8,2,12,81-29
2946.3,5158.6,2415.8,2,12,81-29
2946.3,5158.6,2400.8,2,13,81-29
2946.3,5158.6,2385.8,2,13,81-29
2946.3,5158.6,2370.8,2,13,81-29
2946.3,5158.6,2355.8,2,13,81-29
2946.3,5158.6,2346.05,2,13,81-29
3095.4,5155.2,2633.9,2,12,81-30
3095.4,5155.2,2618.9,2,13,81-30
3095.4,5155.2,2603.9,2,13,81-30
3095.4,5155.2,2588.9,2,13,81-30
3095.4,5155.2,2573.9,2,13,81-30
3095.4,5155.2,2558.9,2,13,81-30
3095.4,5155.2,2543.9,1,13,81-30
3095.4,5155.2,2528.9,1,13,81-30
3095.4,5155.2,2513.9,1,13,81-30
3095.4,5155.2,2498.9,1,13,81-30
3095.4,5155.2,2483.9,1,13,81-30
3095.4,5155.2,2468.9,1,13,81-30
3095.4,5155.2,2453.9,1,13,81-30
3095.4,5155.2,2438.9,2,13,81-30
3095.4,5155.2,2423.9,2,13,81-30
3095.4,5155.2,2408.9,2,13,81-30
3095.4,5155.2,2393.9,2,13,81-30
3095.4,5155.2,2378.9,2,13,81-30
3095.4,5155.2,2363.9,2,13,81-30
3095.4,5155.2,2348.9,2,13,81-30
3095.4,5155.2,2333.9,2,13,81-30
3095.4,5155.2,2321.9,2,13,81-30
3231.1,5158.5,2622.8,2,15,81-31
3231.1,5158.5,2607.8,2,15,81-31
3231.1,5158.5,2592.8,2,15,81-31
3231.1,5158.5,2577.8,2,15,81-31
3231.1,5158.5,2562.8,2,15,81-31
3231.1,5158.5,2547.8,1,15,81-31
3231.1,5158.5,2532.8,1,15,81-31
3231.1,5158.5,2517.8,1,15,81-31
3231.1,5158.5,2502.8,1,15,81-31
3231.1,5158.5,2487.8,1,13,81-31
3231.1,5158.5,2472.8,1,13,81-31
3231.1,5158.5,2457.8,1,13,81-31
3231.1,5158.5,2442.8,2,13,81-31
3231.1,5158.5,2433.05,2,13,81-31
2983.8,5237.2,2637.7,1,13,81-32
2983.8,5237.2,2622.7,1,13,81-32
2983.8,5237.2,2607.7,1,13,81-32
2983.8,5237.2,2592.7,1,13,81-32
2983.8,5237.2,2584.7,1,13,81-32
3097.8,5206,2632.2,1,12,81-33
3097.8,5206,2617.2,1,12,81-33
3097.8,5206,2602.2,1,13,81-33
3097.8,5206,2587.2,1,13,81-33
3097.8,5206,2572.2,1,13,81-33
3097.8,5206,2557.2,1,13,81-33
3097.8,5206,2542.2,1,13,81-33
3097.8,5206,2527.2,1,13,81-33
3097.8,5206,2512.2,1,13,81-33
3097.8,5206,2497.2,1,13,81-33
3097.8,5206,2482.2,1,13,81-33
3097.8,5206,2467.2,1,13,81-33
3097.8,5206,2452.2,2,13,81-33
3097.8,5206,2437.2,2,13,81-33
3097.8,5206,2422.2,2,13,81-33
3097.8,5206,2407.2,2,13,81-33
3097.8,5206,2392.2,2,13,81-33
3097.8,5206,2377.2,2,13,81-33
3097.8,5206,2362.2,2,13,81-33
3097.8,5206,2347.2,2,13,81-33
3097.8,5206,2332.2,2,13,81-33
3097.8,5206,2317.2,2,13,81-33
3097.8,5206,2302.2,2,13,81-33
3097.8,5206,2287.2,2,13,81-33
3097.8,5206,2272.2,2,13,81-33
3097.8,5206,2257.2,2,13,81-33
3097.8,5206,2242.2,2,13,81-33
3097.8,5206,2227.2,3,13,81-33
3097.8,5206,2212.2,3,13,81-33
3097.8,5206,2197.2,3,13,81-33
3097.8,5206,2182.2,3,13,81-33
3097.8,5206,2167.2,3,13,81-33
3097.8,5206,2152.2,3,13,81-33
3097.8,5206,2137.2,3,15,81-33
3097.8,5206,2122.2,3,16,81-33
3097.8,5206,2107.2,3,16,81-33
3097.8,5206,2092.2,3,16,81-33
3097.8,5206,2077.2,3,16,81-33
3097.8,5206,2062.2,3,16,81-33
3097.8,5206,2047.2,3,16,81-33
3097.8,5206,2039.65,3,16,81-33
2245.3,5269.9,2674.9,1,,81-34
2245.3,5269.9,2659.9,1,,81-34
2245.3,5269.9,2644.9,1,,81-34
2245.3,5269.9,2629.9,1,,81-34
2245.3,5269.9,2614.9,1,,81-34
2245.3,5269.9,2599.9,1,,81-34
2245.3,5269.9,2584.9,1,,81-34
2245.3,5269.9,2569.9,1,,81-34
2245.3,5269.9,2554.9,1,,81-34
2245.3,5269.9,2539.9,1,,81-34
2245.3,5269.9,2524.9,1,,81-34
2245.3,5269.9,2509.9,1,,81-34
2245.3,5269.9,2494.9,1,,81-34
2245.3,5269.9,2479.9,1,16,81-34
2245.3,5269.9,2464.9,3,16,81-34
2245.3,5269.9,2449.9,3,16,81-34
2245.3,5269.9,2434.9,3,16,81-34
2245.3,5269.9,2419.9,3,16,81-34
2245.3,5269.9,2404.9,3,16,81-34
2245.3,5269.9,2389.9,3,16,81-34
2245.3,5269.9,2381.35,3,16,81-34
2448.5,5268.2,2667.6,1,14,81-35
2448.5,5268.2,2652.6,1,16,81-35
2448.5,5268.2,2637.6,1,16,81-35
2448.5,5268.2,2622.6,1,16,81-35
2448.5,5268.2,2607.6,1,16,81-35
2448.5,5268.2,2592.6,1,16,81-35
2448.5,5268.2,2577.6,1,16,81-35
2448.5,5268.2,2562.6,1,16,81-35
2448.5,5268.2,2547.6,1,16,81-35
2448.5,5268.2,2532.6,1,16,81-35
2448.5,5268.2,2517.6,1,15,81-35
2448.5,5268.2,2502.6,1,15,81-35
2448.5,5268.2,2487.6,1,15,81-35
2448.5,5268.2,2472.6,2,15,81-35
2448.5,5268.2,2457.6,3,15,81-35
2448.5,5268.2,2442.6,3,15,81-35
2448.5,5268.2,2427.6,3,14,81-35
2448.5,5268.2,2412.6,3,13,81-35
2448.5,5268.2,2397.6,3,13,81-35
2448.5,5268.2,2382.6,3,13,81-35
2544,5258.9,2658.7,1,12,81-36
2544,5258.9,2643.7,1,13,81-36
2544,5258.9,2628.7,1,13,81-36
2544,5258.9,2613.7,1,13,81-36
2544,5258.9,2598.7,1,13,81-36
2544,5258.9,2583.7,1,13,81-36
2544,5258.9,2568.7,1,13,81-36
2544,5258.9,2553.7,1,13,81-36
2544,5258.9,2538.7,1,13,81-36
2544,5258.9,2523.7,1,13,81-36
2544,5258.9,2508.7,1,13,81-36
2544,5258.9,2493.7,1,13,81-36
2544,5258.9,2478.7,1,13,81-36
2544,5258.9,2463.7,3,13,81-36
2544,5258.9,2448.7,3,13,81-36
2544,5258.9,2433.7,3,13,81-36
2544,5258.9,2418.7,3,13,81-36
2544,5258.9,2403.7,3,13,81-36
