X,Y,Z,RockUnit,Lith Code
8125.72,6432.11,1326.23,1,4
8125.72,6432.11,1312.36,2,4
8125.72,6432.11,1297.36,2,4
8125.72,6432.11,1282.36,2,4
8125.72,6432.11,1267.36,2,4
8125.72,6432.11,1252.36,3,4
8125.72,6432.11,1237.36,3,4
8125.72,6432.11,1222.36,3,3
8125.72,6432.11,1207.36,3,3
8125.72,6432.11,1192.36,3,3
8125.72,6432.11,1183.73,3,3
7987.67,6347.84,1375.67,1,4
7987.67,6347.84,1360.67,1,4
7987.67,6347.84,1346.3,1,4
7987.67,6347.84,1331.92,2,4
7987.67,6347.84,1316.92,2,4
7987.67,6347.84,1301.92,2,4
7987.67,6347.84,1286.92,2,4
7987.67,6347.84,1271.92,3,4
7987.67,6347.84,1256.92,3,4
7987.67,6347.84,1241.92,3,4
7987.67,6347.84,1226.92,3,4
7987.67,6347.84,1218.8,3,4
8224.33,6470.24,1340.9,1,4
8224.33,6470.24,1327.39,1,4
8224.33,6470.24,1313.87,2,4
8224.33,6470.24,1298.87,2,4
8224.33,6470.24,1283.87,2,4
8224.33,6470.24,1268.87,2,4
8224.33,6470.24,1253.87,3,4
8224.33,6470.24,1238.87,3,4
8224.33,6470.24,1223.87,3,4
8224.33,6470.24,1208.87,3,4
8224.33,6470.24,1193.87,3,4
8224.33,6470.24,1184.89,3,4
7304.22,5405.97,1431.74,4,4
7304.22,5405.97,1416.74,4,4
7304.22,5405.97,1401.74,4,4
7304.22,5405.97,1386.74,4,4
7304.22,5405.97,1371.74,4,4
7304.22,5405.97,1356.74,4,4
7304.22,5405.97,1341.74,4,4
7304.22,5405.97,1326.74,4,4
8091.89,6610.62,1327.76,1,4
8091.89,6610.62,1314,1,4
8091.89,6610.62,1300.23,2,4
8091.89,6610.62,1285.23,2,4
8091.89,6610.62,1270.23,2,4
8091.89,6610.62,1255.23,3,4
8091.89,6610.62,1240.23,3,4
8091.89,6610.62,1225.23,3,4
8091.89,6610.62,1210.23,3,4
8091.89,6610.62,1195.23,3,4
8091.89,6610.62,1186.5,3,4
7960.22,6512.74,1348.83,1,4
7960.22,6512.74,1335.1,2,4
7960.22,6512.74,1320.1,2,4
7960.22,6512.74,1305.1,2,4
7960.22,6512.74,1290.1,3,4
7960.22,6512.74,1275.1,3,4
7960.22,6512.74,1260.1,3,4
7960.22,6512.74,1245.1,3,4
7960.22,6512.74,1230.1,3,4
7960.22,6512.74,1215.1,3,4
7960.22,6512.74,1200.1,3,4
7960.22,6512.74,1185.1,3,3
7960.22,6512.74,1176.33,3,3
7687.12,6436.07,1494.09,1,3
7687.12,6436.07,1479.09,1,3
7687.12,6436.07,1464.09,1,3
7687.12,6436.07,1449.49,1,3
7687.12,6436.07,1434.88,2,3
7687.12,6436.07,1419.88,2,3
7687.12,6436.07,1404.88,2,3
7687.12,6436.07,1389.88,2,3
7687.12,6436.07,1374.88,2,3
7687.12,6436.07,1359.88,2,3
7687.12,6436.07,1347.49,2,3
7702.5,6031.9,1459.82,1,4
7702.5,6031.9,1452.3,1,4
7702.5,6031.9,1444.78,2,4
7702.5,6031.9,1429.78,2,4
7702.5,6031.9,1414.78,2,4
7702.5,6031.9,1399.78,2,4
7702.5,6031.9,1384.78,2,4
7702.5,6031.9,1369.78,2,4
7702.5,6031.9,1354.78,2,4
7702.5,6031.9,1339.78,2,4
7702.5,6031.9,1327.8,2,4
7580.31,6388.31,1528.13,1,3
7580.31,6388.31,1513.13,1,3
7580.31,6388.31,1498.13,1,3
7580.31,6388.31,1484.08,1,3
7580.31,6388.31,1470.03,2,3
7580.31,6388.31,1455.03,2,3
7580.31,6388.31,1440.03,2,3
7580.31,6388.31,1425.03,2,3
7580.31,6388.31,1410.03,2,3
7580.31,6388.31,1395.03,2,3
7580.31,6388.31,1380.03,2,3
7580.31,6388.31,1365.03,2,3
7580.31,6388.31,1356.58,2,3
7224.34,5873.86,1649.58,1,3
7224.34,5873.86,1634.58,1,3
7224.34,5873.86,1619.58,1,3
7224.34,5873.86,1604.58,1,3
7224.34,5873.86,1597.04,1,3
7224.34,5873.86,1589.49,2,3
7224.34,5873.86,1574.49,2,3
7224.34,5873.86,1559.49,2,3
7224.34,5873.86,1544.49,2,3
7224.34,5873.86,1529.49,2,3
7224.34,5873.86,1514.49,2,3
7224.34,5873.86,1499.49,2,3
7224.34,5873.86,1484.49,2,3
7224.34,5873.86,1469.54,2,3
8208.57,6234.77,1330.41,1,4
8208.57,6234.77,1316.81,1,4
8208.57,6234.77,1303.21,4,4
8208.57,6234.77,1288.21,4,4
8208.57,6234.77,1273.21,2,4
8208.57,6234.77,1258.21,2,4
8208.57,6234.77,1243.21,3,4
8208.57,6234.77,1228.21,3,4
8208.57,6234.77,1213.21,3,4
8208.57,6234.77,1204.31,3,4
7768.74,6804.41,1378.01,1,1
7768.74,6804.41,1363.01,1,1
7768.74,6804.41,1349.92,1,1
7768.74,6804.41,1336.83,2,1
7768.74,6804.41,1321.83,2,1
7768.74,6804.41,1306.83,3,1
7768.74,6804.41,1291.83,3,1
7768.74,6804.41,1276.83,3,1
7768.74,6804.41,1261.83,3,1
7768.74,6804.41,1246.83,3,1
7768.74,6804.41,1231.83,3,1
7768.74,6804.41,1216.83,3,1
7768.74,6804.41,1201.83,3,1
7768.74,6804.41,1192.42,3,1
7875.5,6798.7,1356.3,1,4
7875.5,6798.7,1342.06,1,4
7875.5,6798.7,1327.82,2,4
7875.5,6798.7,1312.82,2,4
7875.5,6798.7,1297.82,2,4
7875.5,6798.7,1282.82,3,1
7875.5,6798.7,1267.82,3,1
7875.5,6798.7,1252.82,3,1
7875.5,6798.7,1237.82,3,1
7875.5,6798.7,1222.82,3,1
7875.5,6798.7,1207.82,3,1
7875.5,6798.7,1192.82,3,1
7875.5,6798.7,1184.56,3,1
7716.94,6658.92,1362.4,1,4
7716.94,6658.92,1348.34,2,4
7716.94,6658.92,1333.34,2,4
7716.94,6658.92,1318.34,3,4
7716.94,6658.92,1303.34,3,4
7716.94,6658.92,1288.34,3,4
7716.94,6658.92,1273.34,3,4
7716.94,6658.92,1258.34,3,4
7716.94,6658.92,1243.34,3,4
7716.94,6658.92,1228.34,3,1
7716.94,6658.92,1213.34,3,1
7716.94,6658.92,1198.34,3,1
7716.94,6658.92,1183.34,3,1
7716.94,6658.92,1174.9,3,1
7627.08,6637.76,1382.79,1,1
7627.08,6637.76,1368.9,1,1
7627.08,6637.76,1355,2,1
7627.08,6637.76,1340,2,1
7627.08,6637.76,1325,3,1
7627.08,6637.76,1310,3,1
7627.08,6637.76,1295,3,1
7627.08,6637.76,1280,3,1
7627.08,6637.76,1265,3,3
7627.08,6637.76,1250,3,3
7627.08,6637.76,1239.9,3,3
7598.52,6570.62,1404.89,1,3
7598.52,6570.62,1389.89,1,3
7598.52,6570.62,1375.38,1,3
7598.52,6570.62,1360.86,2,3
7598.52,6570.62,1345.86,2,3
7598.52,6570.62,1330.86,3,3
7598.52,6570.62,1315.86,3,3
7598.52,6570.62,1300.86,3,3
7598.52,6570.62,1285.86,3,3
7598.52,6570.62,1270.86,3,3
7598.52,6570.62,1255.86,3,3
7598.52,6570.62,1240.86,3,3
7598.52,6570.62,1225.86,3,3
7598.52,6570.62,1217.88,3,3
7600.29,6014.98,1522.78,1,4
7600.29,6014.98,1507.78,1,4
7600.29,6014.98,1500.24,1,4
7600.29,6014.98,1492.69,2,4
7600.29,6014.98,1477.69,2,4
7600.29,6014.98,1462.69,2,4
7600.29,6014.98,1447.69,2,4
7600.29,6014.98,1432.69,2,4
7600.29,6014.98,1417.69,2,4
7600.29,6014.98,1402.69,2,4
7600.29,6014.98,1387.69,2,4
7600.29,6014.98,1372.74,2,4
7346.98,6242.62,1538.99,1,2
7346.98,6242.62,1524.74,2,2
7346.98,6242.62,1509.74,2,2
7346.98,6242.62,1494.74,2,2
7346.98,6242.62,1479.74,2,2
7346.98,6242.62,1464.74,2,2
7346.98,6242.62,1449.74,2,2
7346.98,6242.62,1434.74,2,2
7346.98,6242.62,1419.74,2,2
7346.98,6242.62,1404.74,2,2
7346.98,6242.62,1389.74,2,2
7346.98,6242.62,1374.74,2,2
7346.98,6242.62,1359.74,3,2
7346.98,6242.62,1344.74,3,2
7346.98,6242.62,1336.49,3,2
7491.66,6243.19,1587.13,1,3
7491.66,6243.19,1572.13,1,3
7491.66,6243.19,1557.13,1,3
7491.66,6243.19,1542.13,1,3
7491.66,6243.19,1533.33,1,3
7491.66,6243.19,1524.52,2,3
7491.66,6243.19,1509.52,2,3
7491.66,6243.19,1494.52,2,3
7491.66,6243.19,1479.52,2,3
7491.66,6243.19,1464.52,2,3
7491.66,6243.19,1450.83,2,3
6802.84,6036.5,1596.34,1,3
6802.84,6036.5,1586.04,1,3
6802.84,6036.5,1575.73,2,3
6802.84,6036.5,1560.73,2,3
6802.84,6036.5,1545.73,2,3
6802.84,6036.5,1530.73,2,3
6802.84,6036.5,1515.73,2,3
6802.84,6036.5,1500.73,2,3
6802.84,6036.5,1485.73,2,3
6802.84,6036.5,1470.73,2,3
6802.84,6036.5,1455.73,2,3
6802.84,6036.5,1440.73,2,3
6802.84,6036.5,1425.73,2,3
6802.84,6036.5,1410.73,2,3
6802.84,6036.5,1395.73,2,3
6802.84,6036.5,1380.73,3,3
6802.84,6036.5,1368.54,3,3
7198.12,5755.5,1592.47,1,4
7198.12,5755.5,1577.47,1,4
7198.12,5755.5,1562.56,1,4
7198.12,5755.5,1547.65,2,4
7198.12,5755.5,1532.65,2,4
7198.12,5755.5,1517.65,2,4
7198.12,5755.5,1502.65,2,4
7198.12,5755.5,1487.65,2,4
7198.12,5755.5,1472.65,2,4
7198.12,5755.5,1457.65,2,4
7198.12,5755.5,1442.65,2,4
7198.12,5755.5,1427.65,2,4
7198.12,5755.5,1420.06,2,4
6701.56,5626.54,1443.32,1,4
6701.56,5626.54,1428.32,1,4
6701.56,5626.54,1413.32,1,4
6701.56,5626.54,1403.84,1,4
6701.56,5626.54,1394.36,2,4
6701.56,5626.54,1379.36,2,4
6701.56,5626.54,1364.36,3,4
6701.56,5626.54,1349.36,3,4
6701.56,5626.54,1334.36,3,4
6701.56,5626.54,1319.36,3,4
6701.56,5626.54,1304.36,3,4
6701.56,5626.54,1289.36,3,4
6701.56,5626.54,1274.36,3,4
6701.56,5626.54,1259.36,3,4
6701.56,5626.54,1244.36,3,4
6701.56,5626.54,1232.84,3,4
7111.41,6077.04,1715.32,1,2
7111.41,6077.04,1700.32,1,2
7111.41,6077.04,1685.32,1,2
7111.41,6077.04,1670.32,1,2
7111.41,6077.04,1655.32,1,2
7111.41,6077.04,1640.32,1,2
7111.41,6077.04,1625.32,1,2
7111.41,6077.04,1616.49,1,2
7111.41,6077.04,1607.65,2,2
7111.41,6077.04,1592.65,2,2
7111.41,6077.04,1577.65,2,2
7111.41,6077.04,1562.65,2,2
7111.41,6077.04,1547.65,2,2
7111.41,6077.04,1532.65,2,2
7111.41,6077.04,1518.99,2,2
7341.6,5256.85,1385.85,4,4
7341.6,5256.85,1370.85,4,4
7341.6,5256.85,1355.85,4,4
7341.6,5256.85,1340.85,4,4
7341.6,5256.85,1325.85,4,4
7341.6,5256.85,1310.85,4,4
7341.6,5256.85,1295.85,4,4
7341.6,5256.85,1280.85,4,4
7341.6,5256.85,1265.85,4,4
7341.6,5256.85,1250.85,4,4
7341.6,5256.85,1235.85,4,4
7341.6,5256.85,1220.85,4,4
7341.6,5256.85,1205.85,4,4
7341.6,5256.85,1190.85,4,4
7341.6,5256.85,1175.85,4,4
6507.06,5635.08,1482.17,1,4
6507.06,5635.08,1467.17,1,4
6507.06,5635.08,1452.17,1,4
6507.06,5635.08,1442.67,1,4
6507.06,5635.08,1433.17,2,4
6507.06,5635.08,1418.17,2,4
6507.06,5635.08,1403.17,2,4
6507.06,5635.08,1388.17,2,4
6507.06,5635.08,1373.17,2,4
6507.06,5635.08,1358.17,3,4
6507.06,5635.08,1343.17,3,4
6507.06,5635.08,1328.17,3,4
6507.06,5635.08,1313.17,3,4
6507.06,5635.08,1298.17,3,4
6507.06,5635.08,1283.17,3,4
6507.06,5635.08,1270.17,3,4
8093.61,6665.97,1291.04,2,4
8093.61,6665.97,1277.5,2,4
8093.61,6665.97,1263.96,3,4
8093.61,6665.97,1248.96,3,4
8093.61,6665.97,1233.96,3,4
8093.61,6665.97,1218.96,3,4
8093.61,6665.97,1203.96,3,4
8093.61,6665.97,1188.96,3,4
8093.61,6665.97,1173.96,3,4
8093.61,6665.97,1158.96,3,4
8093.61,6665.97,1143.96,3,4
8093.61,6665.97,1135,3,4
7693.14,5518.88,1399.77,4,4
7693.14,5518.88,1384.77,4,4
7693.14,5518.88,1369.77,4,4
7693.14,5518.88,1354.77,4,4
7693.14,5518.88,1339.77,4,4
7693.14,5518.88,1324.77,4,4
7693.14,5518.88,1309.77,4,4
7693.14,5518.88,1294.77,4,4
7693.14,5518.88,1279.77,4,4
7693.14,5518.88,1264.77,4,4
7693.14,5518.88,1249.77,4,4
7693.14,5518.88,1234.77,4,4
7693.14,5518.88,1219.77,4,4
7373.5,6481.25,1465.96,1,3
7373.5,6481.25,1450.96,1,3
7373.5,6481.25,1442.84,1,3
7373.5,6481.25,1434.71,2,3
7373.5,6481.25,1419.71,2,3
7373.5,6481.25,1404.71,2,3
7373.5,6481.25,1389.71,2,3
7373.5,6481.25,1374.71,2,3
7373.5,6481.25,1359.71,3,3
7373.5,6481.25,1344.71,3,3
7373.5,6481.25,1329.71,3,3
7373.5,6481.25,1314.71,3,3
7373.5,6481.25,1299.71,3,3
7373.5,6481.25,1284.71,3,3
7373.5,6481.25,1274.84,3,3
6298.22,5841.28,1439.86,1,4
6298.22,5841.28,1424.86,1,4
6298.22,5841.28,1409.86,1,4
6298.22,5841.28,1401.46,1,4
6298.22,5841.28,1393.06,2,4
6298.22,5841.28,1378.06,2,4
6298.22,5841.28,1363.06,3,4
6298.22,5841.28,1348.06,3,4
6298.22,5841.28,1333.06,3,4
6298.22,5841.28,1318.06,3,4
6298.22,5841.28,1303.06,3,4
6298.22,5841.28,1288.06,3,4
6298.22,5841.28,1273.06,3,4
6298.22,5841.28,1258.06,3,4
6298.22,5841.28,1243.06,3,4
6298.22,5841.28,1228.06,3,4
6298.22,5841.28,1213.96,3,4
6302.34,5690.05,1389.51,1,4
6302.34,5690.05,1374.51,2,4
6302.34,5690.05,1359.51,2,4
6302.34,5690.05,1344.51,3,4
6302.34,5690.05,1329.51,3,4
6302.34,5690.05,1314.51,3,4
6302.34,5690.05,1299.51,3,4
6302.34,5690.05,1284.51,3,4
6302.34,5690.05,1269.51,3,4
6302.34,5690.05,1254.51,3,4
6302.34,5690.05,1239.51,3,4
6302.34,5690.05,1224.51,3,4
6302.34,5690.05,1209.51,3,4
6302.34,5690.05,1194.51,3,4
6302.34,5690.05,1179.51,3,4
6302.34,5690.05,1164.51,3,4
6395.16,5971.86,1532.31,1,2
6395.16,5971.86,1517.31,1,2
6395.16,5971.86,1502.31,1,2
6395.16,5971.86,1487.31,1,2
6395.16,5971.86,1476.45,1,2
6395.16,5971.86,1465.59,2,2
6395.16,5971.86,1450.59,2,2
6395.16,5971.86,1435.59,2,2
6395.16,5971.86,1420.59,2,2
6395.16,5971.86,1405.59,2,2
6395.16,5971.86,1390.59,2,2
6395.16,5971.86,1375.59,2,2
6395.16,5971.86,1360.59,3,2
6395.16,5971.86,1345.59,3,2
6395.16,5971.86,1332.45,3,2
6375.26,6578.62,1556.49,1,1
6375.26,6578.62,1541.49,1,1
6375.26,6578.62,1526.49,1,1
6375.26,6578.62,1518.17,1,1
6375.26,6578.62,1509.84,2,1
6375.26,6578.62,1494.84,2,1
6375.26,6578.62,1479.84,2,1
6375.26,6578.62,1464.84,2,1
6375.26,6578.62,1449.84,2,1
6375.26,6578.62,1434.84,2,1
6375.26,6578.62,1419.84,3,1
6375.26,6578.62,1404.84,3,1
6375.26,6578.62,1389.84,3,1
6375.26,6578.62,1374.84,3,1
6375.26,6578.62,1359.84,3,1
6375.26,6578.62,1344.84,3,3
6375.26,6578.62,1329.84,3,3
6375.26,6578.62,1314.84,3,3
6375.26,6578.62,1299.84,3,3
6375.26,6578.62,1284.84,3,3
6375.26,6578.62,1269.84,3,3
6375.26,6578.62,1254.84,3,3
6375.26,6578.62,1240.67,3,3
6193.66,6630.65,1490.44,1,1
6193.66,6630.65,1475.44,1,1
6193.66,6630.65,1460.44,2,1
6193.66,6630.65,1445.44,2,1
6193.66,6630.65,1430.44,2,1
6193.66,6630.65,1415.44,2,1
6193.66,6630.65,1400.44,3,1
6193.66,6630.65,1385.44,3,1
6193.66,6630.65,1370.44,3,1
6193.66,6630.65,1355.44,3,1
6193.66,6630.65,1340.44,3,1
6193.66,6630.65,1325.44,3,1
6193.66,6630.65,1310.44,3,1
6193.66,6630.65,1295.44,3,3
6193.66,6630.65,1280.44,3,3
6193.66,6630.65,1265.44,3,3
6193.66,6630.65,1250.44,3,3
6193.66,6630.65,1235.44,3,3
6193.66,6630.65,1220.44,3,3
6193.66,6630.65,1205.44,3,3
6193.66,6630.65,1190.44,3,3
6193.66,6630.65,1175.44,3,4
7576.94,7466.47,1405.64,4,4
7576.94,7466.47,1390.64,4,4
7576.94,7466.47,1375.64,4,4
7576.94,7466.47,1360.64,4,4
7576.94,7466.47,1345.64,4,4
7576.94,7466.47,1330.64,4,4
7576.94,7466.47,1315.64,4,4
7576.94,7466.47,1300.64,4,4
7576.94,7466.47,1285.64,4,4
7576.94,7466.47,1270.64,4,4
7576.94,7466.47,1255.64,4,4
7576.94,7466.47,1240.64,4,4
7576.94,7466.47,1225.64,4,4
7576.94,7466.47,1210.64,4,4
7576.94,7466.47,1195.64,4,4
7576.94,7466.47,1180.64,4,4
7576.94,7466.47,1165.64,4,4
7576.94,7466.47,1150.64,4,4
6108.37,5887.84,1402.64,1,2
6108.37,5887.84,1387.96,1,2
6108.37,5887.84,1373.28,2,2
6108.37,5887.84,1358.28,3,2
6108.37,5887.84,1343.28,3,2
6108.37,5887.84,1328.28,3,2
6108.37,5887.84,1313.28,3,2
6108.37,5887.84,1298.28,3,2
6108.37,5887.84,1283.28,3,2
6108.37,5887.84,1268.28,3,2
6108.37,5887.84,1253.28,3,2
6108.37,5887.84,1238.28,3,2
6108.37,5887.84,1223.28,3,2
6108.37,5887.84,1208.28,3,2
6108.37,5887.84,1193.28,3,2
6108.37,5887.84,1178.28,3,2
6108.37,5887.84,1163.28,3,2
6108.37,5887.84,1150.96,3,2
7498.56,7636.38,1371.03,4,4
7498.56,7636.38,1356.03,4,4
7498.56,7636.38,1341.03,4,4
7498.56,7636.38,1326.03,4,4
7498.56,7636.38,1311.03,4,4
7498.56,7636.38,1296.03,4,4
7498.56,7636.38,1281.03,4,4
7498.56,7636.38,1266.03,4,4
7498.56,7636.38,1251.03,4,4
7498.56,7636.38,1236.03,4,4
7498.56,7636.38,1221.03,4,4
7498.56,7636.38,1206.03,4,4
7498.56,7636.38,1191.03,4,4
7498.56,7636.38,1176.03,4,4
7498.56,7636.38,1161.03,4,4
7498.56,7636.38,1146.03,4,4
7498.56,7636.38,1131.03,4,4
7498.56,7636.38,1116.03,4,4
7092.22,5635.24,1557.19,1,4
7092.22,5635.24,1542.19,1,4
7092.22,5635.24,1527.19,1,4
7092.22,5635.24,1519.11,1,4
7092.22,5635.24,1511.02,2,4
7092.22,5635.24,1496.02,2,4
7092.22,5635.24,1481.02,2,4
7092.22,5635.24,1466.02,2,4
7092.22,5635.24,1451.02,2,4
7092.22,5635.24,1436.02,2,4
7092.22,5635.24,1421.02,2,4
7092.22,5635.24,1406.02,2,4
7092.22,5635.24,1391.02,2,4
7092.22,5635.24,1376.61,2,4
7459,7222.78,1371.27,2,1
7459,7222.78,1359.68,2,1
7459,7222.78,1348.09,3,1
7459,7222.78,1333.09,3,1
7459,7222.78,1318.09,3,1
7459,7222.78,1303.09,3,1
7459,7222.78,1288.09,4,1
7459,7222.78,1273.09,4,1
7459,7222.78,1258.09,4,1
7459,7222.78,1243.09,4,1
7459,7222.78,1228.09,4,1
7459,7222.78,1213.09,4,1
7459,7222.78,1198.09,4,1
7459,7222.78,1183.09,4,1
7459,7222.78,1168.09,4,1
7459,7222.78,1153.09,4,1
7459,7222.78,1138.09,4,1
7459,7222.78,1123.09,4,1
7459,7222.78,1112.18,4,1
7390.16,7082.98,1424.44,1,1
7390.16,7082.98,1413.56,1,1
7390.16,7082.98,1402.68,2,1
7390.16,7082.98,1387.68,2,1
7390.16,7082.98,1372.68,2,1
7390.16,7082.98,1357.68,2,1
7390.16,7082.98,1342.68,3,1
7390.16,7082.98,1327.68,3,1
7390.16,7082.98,1312.68,3,1
7390.16,7082.98,1297.68,3,1
7390.16,7082.98,1282.68,3,1
7390.16,7082.98,1267.68,3,1
7390.16,7082.98,1252.68,3,1
7390.16,7082.98,1237.68,3,1
7390.16,7082.98,1222.68,3,1
7390.16,7082.98,1207.68,3,3
7390.16,7082.98,1192.68,3,3
7390.16,7082.98,1177.68,3,3
7390.16,7082.98,1166.06,3,3
7290.04,7407.51,1428.08,4,4
7290.04,7407.51,1413.08,4,4
7290.04,7407.51,1398.08,4,4
7290.04,7407.51,1383.08,4,4
7290.04,7407.51,1368.08,4,4
7290.04,7407.51,1353.08,4,4
7290.04,7407.51,1338.08,4,4
7290.04,7407.51,1323.08,4,4
7290.04,7407.51,1308.08,4,4
7290.04,7407.51,1293.08,4,4
7290.04,7407.51,1278.08,4,4
7290.04,7407.51,1263.08,4,4
7290.04,7407.51,1248.08,4,4
7290.04,7407.51,1233.08,4,4
7290.04,7407.51,1218.08,4,4
7290.04,7407.51,1203.08,4,4
7290.04,7407.51,1188.08,4,3
7290.04,7407.51,1173.08,4,3
7290.04,7407.51,1158.08,4,3
7290.04,7407.51,1143.08,4,3
7290.04,7407.51,1128.08,4,4
7290.04,7407.51,1113.08,4,4
7357.5,7492.57,1465.72,4,4
7357.5,7492.57,1450.72,4,4
7357.5,7492.57,1435.72,4,4
7357.5,7492.57,1420.72,4,4
7357.5,7492.57,1405.72,4,4
7357.5,7492.57,1390.72,4,4
7357.5,7492.57,1375.72,4,4
7357.5,7492.57,1360.72,4,4
7357.5,7492.57,1345.72,4,4
7357.5,7492.57,1330.72,4,4
7357.5,7492.57,1315.72,4,4
7357.5,7492.57,1300.72,4,4
7357.5,7492.57,1285.72,4,4
7357.5,7492.57,1270.72,4,4
7357.5,7492.57,1255.72,4,4
7357.5,7492.57,1240.72,4,4
7357.5,7492.57,1225.72,4,4
7357.5,7492.57,1210.72,4,4
7357.5,7492.57,1195.72,4,4
7357.5,7492.57,1186.72,4,4
7324.42,7316.72,1406.02,4,4
7324.42,7316.72,1391.02,4,4
7324.42,7316.72,1376.02,4,4
7324.42,7316.72,1361.02,4,4
7324.42,7316.72,1346.02,4,4
7324.42,7316.72,1331.02,4,4
7324.42,7316.72,1316.02,4,4
7324.42,7316.72,1301.02,4,4
7324.42,7316.72,1286.02,4,3
7324.42,7316.72,1271.02,4,3
7324.42,7316.72,1256.02,4,3
7324.42,7316.72,1241.02,4,3
7324.42,7316.72,1226.02,4,3
7324.42,7316.72,1211.02,4,3
7324.42,7316.72,1196.02,4,3
7324.42,7316.72,1181.02,4,3
7324.42,7316.72,1166.02,4,3
7324.42,7316.72,1151.02,4,3
7324.42,7316.72,1136.02,4,3
7324.42,7316.72,1121.02,4,3
7324.42,7316.72,1106.02,4,3
7324.42,7316.72,1091.02,4,3
7223.45,7301.04,1416.09,3,4
7223.45,7301.04,1401.09,3,4
7223.45,7301.04,1386.09,3,4
7223.45,7301.04,1371.09,3,4
7223.45,7301.04,1356.09,3,3
7223.45,7301.04,1341.09,3,3
7223.45,7301.04,1326.09,3,3
7223.45,7301.04,1311.09,3,3
7223.45,7301.04,1296.09,3,3
7223.45,7301.04,1281.09,3,3
7223.45,7301.04,1266.09,3,3
7223.45,7301.04,1251.09,3,3
7223.45,7301.04,1236.25,3,3
7223.45,7301.04,1221.4,4,3
7223.45,7301.04,1206.4,4,3
7223.45,7301.04,1191.4,4,3
7223.45,7301.04,1176.4,4,3
7223.45,7301.04,1161.4,4,3
7223.45,7301.04,1146.4,4,3
7223.45,7301.04,1131.4,4,3
7223.45,7301.04,1116.4,4,3
7223.45,7301.04,1101.4,4,3
7223.45,7301.04,1093.75,4,3
7514.28,6922.73,1381.49,1,1
7514.28,6922.73,1366.65,2,1
7514.28,6922.73,1351.65,2,1
7514.28,6922.73,1336.65,3,1
7514.28,6922.73,1321.65,3,1
7514.28,6922.73,1306.65,3,1
7514.28,6922.73,1291.65,3,1
7514.28,6922.73,1276.65,3,1
7514.28,6922.73,1261.65,3,1
7514.28,6922.73,1246.65,3,1
7514.28,6922.73,1231.65,3,1
7514.28,6922.73,1216.65,3,1
7514.28,6922.73,1201.65,3,1
7514.28,6922.73,1193.99,3,1
8136.78,6873.63,1284.58,3,4
8136.78,6873.63,1269.58,3,4
8136.78,6873.63,1254.58,3,4
8136.78,6873.63,1239.58,3,4
8136.78,6873.63,1224.58,3,4
8136.78,6873.63,1209.58,3,4
8136.78,6873.63,1194.58,3,4
8136.78,6873.63,1179.58,3,4
8136.78,6873.63,1164.58,3,4
8136.78,6873.63,1149.58,3,4
7435.56,5110.9,1384.6,4,4
7435.56,5110.9,1369.6,4,4
7435.56,5110.9,1354.6,4,4
7435.56,5110.9,1339.6,4,4
7435.56,5110.9,1324.6,4,4
7435.56,5110.9,1309.6,4,4
7435.56,5110.9,1294.6,4,4
7435.56,5110.9,1279.6,4,4
7435.56,5110.9,1264.6,4,4
7435.56,5110.9,1249.6,4,4
7435.56,5110.9,1234.6,4,4
7435.56,5110.9,1219.6,4,4
7435.56,5110.9,1204.6,4,4
7435.56,5110.9,1189.6,4,4
8040.21,6979.15,1261.23,3,4
8040.21,6979.15,1246.23,3,4
8040.21,6979.15,1231.23,3,4
8040.21,6979.15,1216.23,3,4
8040.21,6979.15,1201.23,3,4
8040.21,6979.15,1186.23,3,4
8040.21,6979.15,1171.23,3,4
8040.21,6979.15,1156.23,3,4
8040.21,6979.15,1141.23,3,4
8040.21,6979.15,1126.23,3,4
7954.18,7098.02,1264.73,3,1
7954.18,7098.02,1249.73,3,1
7954.18,7098.02,1234.73,3,1
7954.18,7098.02,1219.73,3,1
7954.18,7098.02,1204.73,3,1
7954.18,7098.02,1191.48,3,1
7954.18,7098.02,1178.22,4,4
7954.18,7098.02,1163.22,4,4
7954.18,7098.02,1148.22,4,4
7954.18,7098.02,1133.22,4,4
7954.18,7098.02,1123.98,4,4
7149.22,5297.34,1420.7,1,4
7149.22,5297.34,1411.93,2,4
7149.22,5297.34,1396.93,2,4
7149.22,5297.34,1381.93,2,4
7149.22,5297.34,1366.93,2,4
7149.22,5297.34,1351.93,4,4
7149.22,5297.34,1336.93,4,4
7149.22,5297.34,1321.93,4,4
7149.22,5297.34,1306.93,4,4
7149.22,5297.34,1291.93,4,4
7149.22,5297.34,1276.93,4,4
7149.22,5297.34,1261.93,4,4
7149.22,5297.34,1246.93,4,4
7149.22,5297.34,1231.93,3,4
7149.22,5297.34,1216.93,3,4
7149.22,5297.34,1201.93,3,4
7149.22,5297.34,1188.2,4,4
7963.14,7050.44,1258.19,3,1
7963.14,7050.44,1243.19,3,1
7963.14,7050.44,1228.19,3,1
7963.14,7050.44,1213.19,3,1
7963.14,7050.44,1198.19,3,4
7963.14,7050.44,1183.19,3,4
7963.14,7050.44,1168.19,3,4
7963.14,7050.44,1153.19,3,4
7963.14,7050.44,1138.19,3,4
7963.14,7050.44,1123.19,3,4
7848.73,7037.96,1269.46,3,1
7848.73,7037.96,1254.46,3,1
7848.73,7037.96,1239.46,3,1
7848.73,7037.96,1224.46,3,1
